Id,SalePrice
1721,171087.21210804506
1722,125314.0355523227
1723,150118.7737043189
1724,213315.30808721125
1725,245900.4351489069
1726,184159.8289665802
1727,154250.80369290017
1728,174734.356125214
1729,162527.85545734802
1730,158425.99904497305
1731,114693.21330734277
1732,130529.7499378645
1733,122046.38807804213
1734,123993.41992960524
1735,126214.59227813914
1736,109394.4582105363
1737,337550.33478008636
1738,213381.3884793027
1739,344805.34958895243
1740,201748.75889744685
1741,186208.7803775772
1742,171134.56167221616
1743,167659.99412191988
1744,310984.31822355767
1745,232973.19971663406
1746,188878.8695921407
1747,233909.1297885386
1748,205629.46906758178
1749,150502.24573339173
1750,128901.91434506742
1751,237091.54530245494
1752,118780.01278265288
1753,145151.96496860305
1754,205696.7629652668
1755,169700.34217859703
1756,125020.39455930203
1757,121277.14966281842
1758,147155.98798177118
1759,161293.36298723123
1760,159217.5287856689
1761,134523.7849733108
1762,182465.8569543759
1763,178894.26804154675
1764,114084.75459012495
1765,179698.2990489888
1766,185987.3994907136
1767,207161.60828912363
1768,147167.74241591524
1769,176007.5207870073
1770,144287.62660072837
1771,134602.19189593938
1772,141831.36112427415
1773,114923.51978942721
1774,144153.7018668512
1775,137719.818902173
1776,129742.30378178743
1777,110906.46509674976
1778,141707.3084018191
1779,125004.66437328448
1780,176817.17845153288
1781,134359.2720591189
1782,85457.73217727251
1783,131513.62156145595
1784,102997.76771681792
1785,124199.9694130668
1786,168976.64202740736
1787,159512.91853594687
1788,54081.71340426369
1789,110285.72311055062
1790,63427.23291792818
1791,198870.4486511606
1792,158382.34138991684
1793,130846.61198618535
1794,148425.70921212615
1795,129306.6069183515
1796,127861.67345219014
1797,128685.21814429067
1798,128278.9896382832
1799,115339.75951786146
1800,135043.67154742478
1801,131697.52883222734
1802,141862.34453251315
1803,142344.9416014929
1804,141140.56599101805
1805,136450.5393831696
1806,118523.65399319844
1807,126032.12134390428
1808,117563.1029928648
1809,117690.53969168669
1810,147769.16625833185
1811,106752.85325649379
1812,97148.49519421179
1813,119634.71874323479
1814,91089.53703253146
1815,43561.13142182235
1816,95829.43746496245
1817,95048.56874471818
1818,144508.3920975832
1819,124917.56253793172
1820,34124.257551115836
1821,108297.28838601348
1822,144603.531203906
1823,28989.680705257473
1824,147335.4150487674
1825,137223.74004299188
1826,107373.24182590166
1827,99421.15991349782
1828,145723.60294683903
1829,118538.14856524035
1830,145952.23855421972
1831,163735.95410023993
1832,94195.40383056631
1833,138803.8934646945
1834,115106.96801239143
1835,132848.10625231694
1836,135034.0534411577
1837,77432.90704855396
1838,125080.77188420651
1839,83681.49375078865
1840,163221.15634082197
1841,155724.43504634782
1842,81811.55998490498
1843,134273.27090986774
1844,146137.76577519564
1845,133007.18609031942
1846,155623.6229080269
1847,172172.49834210213
1848,51610.139523346756
1849,112211.65869183051
1850,111743.86022195498
1851,146581.77667951363
1852,127772.27445261089
1853,122236.3811744588
1854,168318.97379890186
1855,137231.06993358058
1856,216422.05421433854
1857,166302.26659176726
1858,142279.7512312539
1859,122831.40187283917
1860,141394.02536732965
1861,121993.73346294693
1862,348040.37126384163
1863,345782.8613519168
1864,345782.8613519168
1865,355740.025510415
1866,346498.8407176317
1867,260290.99348220634
1868,290738.54095371364
1869,202717.45726076944
1870,260322.5236464074
1871,262139.41656465764
1872,175665.62422003332
1873,235556.64484911942
1874,150135.70625818538
1875,207043.6837216137
1876,193752.65227921863
1877,213726.65937343155
1878,197115.7141626308
1879,129190.22706034408
1880,131549.7459310498
1881,245821.0474978384
1882,261815.27069482068
1883,189361.89320132654
1884,203290.10833002382
1885,245530.6911582677
1886,295257.6508065402
1887,203213.33869084634
1888,268816.77962397016
1889,170883.90684895037
1890,124331.42791392875
1891,136497.15970232192
1892,101236.70747003143
1893,138210.01249614538
1894,121661.75248682163
1895,132757.55590422373
1896,134294.13814558825
1897,113217.48590300864
1898,113526.28724540804
1899,168816.37442083683
1900,167777.063493954
1901,177994.12337794615
1902,139836.1302858239
1903,217547.0721709909
1904,148011.960037822
1905,197082.94776031768
1906,174087.01552591048
1907,210223.6532833224
1908,109407.39261305056
1909,139902.99365858632
1910,119501.97385934307
1911,211070.56923690374
1912,285371.3891111604
1913,140112.3778152535
1914,53476.488197782935
1915,331693.2815874531
1916,57050.728380229346
1917,265156.67242163216
1918,139920.61936291237
1919,158796.7231858863
1920,147813.93449659593
1921,440962.0766187418
1922,333810.08950127324
1923,205976.78303352682
1924,216428.63151956175
1925,201594.2968815406
1926,402589.0133879517
1927,130503.0425802196
1928,157512.0464402572
1929,125087.06459758746
1930,135844.45371479148
1931,141540.53114422326
1932,140155.50432964598
1933,187056.21953580796
1934,181790.4413567189
1935,172855.09298453128
1936,193872.84618651963
1937,184216.0348088093
1938,167765.72258876526
1939,244843.5947055764
1940,188542.55570835597
1941,160716.91850831592
1942,180779.8483147915
1943,214414.48631435668
1944,343014.4421811321
1945,385914.5545692699
1946,167377.12888467568
1947,339697.62516071764
1948,165910.4792423804
1949,229382.93327743167
1950,179382.46996041923
1951,266669.32930101635
1952,190747.9135865636
1953,161397.81214569224
1954,186039.33800834266
1955,125126.98162720731
1956,312014.7221006823
1957,149113.4358855203
1958,329214.68069989263
1959,134486.18512674284
1960,114979.7103530328
1961,116431.35923367093
1962,100022.4905851877
1963,107343.17402169698
1964,103752.1724108088
1965,150994.20824592854
1966,144160.33566866454
1967,310268.8801033109
1968,414350.8227240072
1969,406847.94033908495
1970,444645.5182175774
1971,437921.10870482447
1972,371072.7735348701
1973,276560.214272586
1974,323449.90331130236
1975,420288.5040987248
1976,267127.27193467756
1977,376477.0343499218
1978,406794.45473813167
1979,322883.9383008028
1980,210311.4967738918
1981,346218.2713286015
1982,226483.7921626686
1983,214516.45611761897
1984,176766.79855795015
1985,221658.05125882768
1986,200044.6909522428
1987,190564.54323332544
1988,177138.67896603377
1989,194093.9236026785
1990,215153.8665796809
1991,233249.86588163723
1992,214273.46983160957
1993,171729.88422942025
1994,240994.0167322946
1995,190845.2782026294
1996,272476.0667823607
1997,311460.473673304
1998,336433.86061861104
1999,250460.3848470795
2000,313518.6426216947
2001,264717.58652927657
2002,252095.28255730408
2003,248873.0832139176
2004,259736.78343033956
2005,220135.34707714152
2006,231663.11062627748
2007,245675.17064247912
2008,213514.83537295178
2009,192091.3606657444
2010,204402.94638980558
2011,134377.82595787375
2012,179181.42479981278
2013,180611.46328482594
2014,190042.74386367202
2015,213814.07269827608
2016,194413.82903269219
2017,194700.57087624108
2018,107760.05672412796
2019,131642.0079620792
2020,100544.53687694747
2021,102068.34045303118
2022,183285.2275550272
2023,130959.6211385425
2024,263075.0444321192
2025,342675.0407608004
2026,177371.4062916465
2027,154568.78750285224
2028,150871.2627040089
2029,163735.17340739962
2030,246153.89734630653
2031,221642.82545681432
2032,241868.71762535398
2033,256233.85289600102
2034,169245.54640020544
2035,215648.46919682782
2036,194667.15335197194
2037,197037.6447112302
2038,280693.25293028133
2039,236743.05355283964
2040,286920.57150357665
2041,284143.01169496705
2042,199601.4701007594
2043,178944.90752517065
2044,169401.39218747348
2045,209990.21165441783
2046,144148.93175420264
2047,141595.42009353227
2048,146833.3430473989
2049,136560.799599417
2050,185101.74951764932
2051,114481.17230667785
2052,128869.30737542563
2053,154759.7335067083
2054,85984.60545107957
2055,159330.92499917978
2056,138347.01051543927
2057,119802.59835256901
2058,209385.14680447063
2059,130237.10111938506
2060,172952.34161572187
2061,173308.39125057912
2062,126936.4543229735
2063,110299.83229343046
2064,140733.10319299597
2065,114371.16852258069
2066,159060.07924089886
2067,123062.51227705607
2068,112939.90825736139
2069,90340.46520577255
2070,113177.9944054447
2071,102235.48490621215
2072,142817.8907415097
2073,136702.17710443962
2074,173416.2171392187
2075,154218.07175988815
2076,122406.7797830644
2077,157596.07287871267
2078,129667.21014159537
2079,136520.908553003
2080,115652.23756821678
2081,124711.01468109408
2082,128626.98305357467
2083,147303.75694206267
2084,108406.595612524
2085,122023.48168763687
2086,112295.79637151775
2087,119459.10449502493
2088,89941.40794858833
2089,66504.94051556474
2090,130535.88460174692
2091,104472.56485941837
2092,120778.68032089247
2093,134713.14398892698
2094,123796.69058295549
2095,151254.5206197638
2096,74856.53108203955
2097,86794.7339138731
2098,152639.0635596189
2099,55482.793290200294
2100,78086.39892287538
2101,105532.32965416875
2102,120132.96918131005
2103,99407.81195985156
2104,140264.83246124652
2105,123687.83038297298
2106,65800.90928151812
2107,209343.2335851205
2108,108584.44168398133
2109,107322.33780499306
2110,127990.92535305145
2111,142265.7379137896
2112,140216.3507825605
2113,116019.77316557703
2114,104703.40691646315
2115,159970.3823233514
2116,108889.26471287751
2117,146821.03293307344
2118,116897.93007547547
2119,98855.92914122195
2120,120662.2208317365
2121,102225.1022478199
2122,103199.08235882915
2123,79006.64219273813
2124,165769.69474003336
2125,139736.5048607063
2126,140609.44264636247
2127,153658.68371070272
2128,134063.67940652737
2129,98072.7898615785
2130,142077.1374706447
2131,141950.7994626145
2132,106010.82381580921
2133,125966.74853664794
2134,118399.20766198255
2135,78359.52855104853
2136,68663.55459159381
2137,118128.02407409853
2138,122852.13763152514
2139,144669.4667764192
2140,145903.97354252837
2141,159607.1589311245
2142,128887.26688458932
2143,131501.70551578788
2144,132412.61376386957
2145,137883.36076032728
2146,161475.67591923286
2147,121143.09690386118
2148,135964.73494795224
2149,149842.2654612114
2150,231642.18423454196
2151,123844.505583233
2152,178328.48197351105
2153,172853.3506915167
2154,111639.73599689067
2155,140421.98276850118
2156,293393.7961123098
2157,222378.334526866
2158,235914.05404630638
2159,211577.22102871755
2160,183368.8811155009
2161,237688.06814225484
2162,376617.368615673
2163,348132.9107899651
2164,239175.36189039273
2165,184281.94534050883
2166,151839.57099807166
2167,227442.4865142915
2168,201279.72917729872
2169,202519.4978549453
2170,218271.80323906682
2171,153359.56803598622
2172,133393.9807383589
2173,170108.6711662963
2174,222726.21520011575
2175,288736.6830619549
2176,327747.97785536514
2177,249011.44408437586
2178,204100.20679082425
2179,140187.014198659
2180,225489.7499930336
2181,185804.7340880615
2182,206479.24194255198
2183,190227.5356133975
2184,121519.9021495947
2185,100759.44251616226
2186,138291.77304120266
2187,154465.172248788
2188,162608.92961672525
2189,210692.2689412413
2190,75520.16324456068
2191,82183.18698172105
2192,97255.90767381726
2193,95935.3242363975
2194,105334.48731871521
2195,111771.82940452537
2196,104586.6838635032
2197,123180.79166902324
2198,164611.06283753843
2199,177296.079744902
2200,158817.41331718952
2201,153025.26105311705
2202,208847.12368472802
2203,149807.94493146316
2204,189891.24084944164
2205,113893.22042395675
2206,159349.69157130548
2207,243379.65465128943
2208,252050.59422170284
2209,274392.9808257375
2210,120931.02699984939
2211,115520.22935353428
2212,110892.34741476347
2213,107032.35984146324
2214,130170.7570203395
2215,108862.44185440757
2216,159499.2471422342
2217,90083.7785581049
2218,68886.83486175934
2219,67738.29104778716
2220,70561.49380987768
2221,332037.0712717516
2222,260343.52636032243
2223,311534.500401859
2224,201646.3141948581
2225,117820.33437822072
2226,188999.01113153438
2227,195850.46784390995
2228,263205.1993510252
2229,259925.4659776069
2230,144592.33271031696
2231,218481.07414024422
2232,184323.6372492426
2233,166815.50783842127
2234,229542.60682476408
2235,221996.37217170678
2236,253590.7044112238
2237,335525.4592523712
2238,204557.67166051987
2239,117560.50059081681
2240,162989.75933020725
2241,164329.40017636324
2242,127230.18672379396
2243,125231.13240242159
2244,116656.38400067315
2245,126327.22765741072
2246,136868.96504453945
2247,117011.22676262574
2248,119932.32463133828
2249,119915.53910711307
2250,129826.8130896891
2251,117264.61170502887
2252,173993.7493746035
2253,148592.08314521477
2254,178032.4326147648
2255,192431.38934250144
2256,179298.59036492335
2257,192091.45963608805
2258,166317.05616144955
2259,179509.9684103796
2260,150757.53903438177
2261,198202.81592409484
2262,208469.2749935022
2263,355663.49854929565
2264,483676.7055531865
2265,177481.8485552835
2266,308746.10489504004
2267,340828.8803353625
2268,453278.8687542467
2269,134950.81277799825
2270,189490.468378478
2271,213252.17778787873
2272,198833.10599396654
2273,159737.6902774561
2274,176537.81192875636
2275,180476.77709616016
2276,199083.28182886078
2277,184852.2212702156
2278,151463.43571620522
2279,132536.27695863397
2280,119602.90702240515
2281,170945.89246000015
2282,184439.52798026215
2283,106683.84076396695
2284,104900.3929328775
2285,146245.30428309226
2286,116968.9261077107
2287,362489.06046275346
2288,282232.6025424396
2289,405596.2707886915
2290,470898.6505448651
2291,334417.37690360454
2292,435223.9084103755
2293,456518.906654467
2294,424134.8758786872
2295,442402.0284556
2296,295564.63440578483
2297,352693.27902879077
2298,322612.4781745082
2299,406160.9265626854
2300,356774.9373559813
2301,294373.0799192922
2302,243107.70344435892
2303,235849.05002876744
2304,238696.1015047835
2305,188251.2414977776
2306,176595.8137233831
2307,185522.42545414154
2308,220617.50981393305
2309,274946.72269675316
2310,223078.39942553762
2311,185415.25348506295
2312,176875.4767987495
2313,171794.17725670946
2314,169249.7201943398
2315,185312.17688966592
2316,183637.79618820408
2317,183698.74322374677
2318,184594.4104612228
2319,174760.2683595262
2320,201372.3915911806
2321,227045.78024218293
2322,181144.59113701302
2323,189794.29238430638
2324,160890.27462322032
2325,212371.15742790568
2326,176006.8929074508
2327,213713.9039664942
2328,231902.88331235858
2329,190730.4792447842
2330,177673.4998643563
2331,376670.2493649639
2332,396942.8066622804
2333,297435.4075166647
2334,254943.22929374492
2335,254464.58713984213
2336,336828.77495236223
2337,211618.069036663
2338,268337.08871726884
2339,215555.26182968786
2340,386769.0613357567
2341,218168.38913121974
2342,231177.70804728896
2343,226672.69997276683
2344,227530.30011812312
2345,234179.7948407119
2346,220477.39800540826
2347,209652.0545145157
2348,236866.32203479175
2349,175746.85753487732
2350,290730.098786812
2351,268025.64449390164
2352,257214.3312533067
2353,245036.6634653436
2354,136486.41826547254
2355,154170.07085084842
2356,145661.35490725873
2357,193560.14892262183
2358,193941.67265276477
2359,135747.5734659861
2360,108412.10350900593
2361,147261.51900254938
2362,268012.7975259247
2363,137400.8633839318
2364,161788.0488423392
2365,221261.33863110773
2366,196767.16503672124
2367,210789.32963139765
2368,212398.48816632878
2369,212073.72683171317
2370,170574.70616278358
2371,170504.69995178914
2372,198601.06491372312
2373,275154.681405668
2374,322304.34231728135
2375,254314.53929161435
2376,278911.67512248125
2377,365090.7775995676
2378,134783.5633091802
2379,196301.46453084977
2380,145795.68493091757
2381,166624.02571163958
2382,202973.13373991774
2383,202955.2300776566
2384,235148.84865736755
2385,154768.9936513874
2386,133683.54184656058
2387,139392.645092626
2388,98692.08360998887
2389,117359.55799672585
2390,144062.85160857718
2391,138355.85137069994
2392,109289.59641406177
2393,166250.24774783486
2394,154593.15794386418
2395,210599.4752175939
2396,145045.2919480329
2397,218930.199860837
2398,144618.6818430222
2399,52225.36354133108
2400,60235.87882944804
2401,111992.03251654332
2402,136332.19257754512
2403,139622.82109609683
2404,151492.43575866625
2405,168967.17860728758
2406,148472.16551639469
2407,128153.12394497544
2408,145254.58130369068
2409,124661.07585649111
2410,159637.43236362553
2411,116786.6080431897
2412,160259.49799556614
2413,130689.89573529141
2414,143115.61502984382
2415,137525.8089659092
2416,129382.16402731936
2417,133406.20456886612
2418,126239.91913621755
2419,123383.27436993874
2420,118679.99442700854
2421,148221.40134806983
2422,119600.37196483197
2423,129504.65075919147
2424,160991.56451699513
2425,301581.88871537684
2426,136364.9070280369
2427,134093.3784844746
2428,180053.6182069492
2429,109642.41304797302
2430,136941.7107360713
2431,111341.56707763772
2432,156136.4565597373
2433,155559.8010415544
2434,137873.0474828167
2435,160458.06899343384
2436,109364.71297108312
2437,105308.40097626075
2438,134016.60470645604
2439,107939.4192558358
2440,123233.57094214365
2441,104669.06167080479
2442,100684.7023234755
2443,126078.53053295478
2444,112565.18730459626
2445,71850.9801209947
2446,124729.36255134067
2447,177643.1802619011
2448,128162.4386089407
2449,104432.61108819793
2450,143046.47405598377
2451,126660.79840583335
2452,212293.93027448823
2453,93604.11148038926
2454,119666.00641460398
2455,126268.74551164969
2456,130094.65186158067
2457,123986.77604793511
2458,133235.61889626767
2459,111745.58610533069
2460,136055.03722093636
2461,112728.5534028243
2462,138520.64027526125
2463,120980.20876638916
2464,184259.94243350736
2465,129343.07505322907
2466,112860.59597523525
2467,144199.51052665187
2468,66444.30065199842
2469,65359.155065454645
2470,170609.8205676034
2471,213095.30005261803
2472,174172.38237681764
2473,114707.68892195723
2474,72954.65460112286
2475,213570.2144461971
2476,118991.5351599996
2477,130660.72332479346
2478,149537.9092813585
2479,104935.60660901025
2480,157577.4892471113
2481,126274.97181467513
2482,129198.4547565209
2483,115601.34083256079
2484,122147.28509539335
2485,122874.30343407692
2486,163177.15140183244
2487,183694.7503936717
2488,173480.9179877876
2489,153727.91340605027
2490,146013.3977017181
2491,103532.1468321266
2492,187259.82033344178
2493,139261.91235938497
2494,156125.4059334122
2495,73815.84336314694
2496,221974.03493173103
2497,152193.16163307073
2498,103297.10926230192
2499,99311.1471549961
2500,125445.74177881022
2501,135889.583454161
2502,154859.14376667296
2503,96683.74072663419
2504,161894.9037336524
2505,221595.0605426914
2506,260974.37888507915
2507,295571.19773239736
2508,262018.33593773938
2509,217692.9196387295
2510,215038.1467317735
2511,180099.01761765216
2512,205045.84924480336
2513,210365.94158851836
2514,271266.19108566875
2515,157844.82201374753
2516,166137.53372042996
2517,150519.76567494246
2518,152876.08433256365
2519,225521.63052719156
2520,212849.0403608024
2521,193278.38032137312
2522,217726.42384577697
2523,97434.64737810641
2524,133942.071698791
2525,142325.157615494
2526,127761.39147701436
2527,121429.13456087121
2528,128122.45811325534
2529,145670.62723543204
2530,116275.87718285448
2531,247614.9086128059
2532,225035.2246547115
2533,194542.66949765608
2534,232945.75264343803
2535,316840.4379625574
2536,239295.11897999584
2537,241018.84290499496
2538,190643.80656551453
2539,191344.040077978
2540,175743.30402103905
2541,182248.541903381
2542,171301.08676759762
2543,123028.62152943587
2544,118412.73343749151
2545,133950.96937027294
2546,125675.84899017874
2547,133664.58227751494
2548,147451.76254875577
2549,165857.58261188053
2550,328102.21350215795
2551,141761.66209420734
2552,124084.63415901992
2553,72069.90044431998
2554,97685.59906654364
2555,121784.14447526503
2556,98917.11257593769
2557,100133.39959838745
2558,184667.0002764235
2559,147630.64616647596
2560,142216.29292407565
2561,156995.16687861862
2562,147710.90164715608
2563,151856.43251960602
2564,200869.67783009063
2565,144773.7229489011
2566,173834.51241327458
2567,139703.77115159098
2568,208854.9872819869
2569,213044.56984536455
2570,118123.8347551368
2571,189716.33573525268
2572,161073.24264607337
2573,236522.50990793607
2574,211424.91941087626
2575,125586.43125750904
2576,139477.4887503997
2577,167150.22789392373
2578,80364.81326509107
2579,53521.54717582446
2580,101237.83147069253
2581,112058.07921156235
2582,120374.9378758872
2583,282150.23983402643
2584,159887.44179664922
2585,185096.44563984283
2586,218809.4066335079
2587,202033.0184998578
2588,150964.46080001522
2589,150935.766649339
2590,208472.83167115515
2591,178520.34876299466
2592,203399.52427675712
2593,255852.10221044798
2594,169167.57203785965
2595,205188.02814804166
2596,299916.3433722881
2597,184295.35828357126
2598,265603.82269907085
2599,316133.73200688796
2600,209251.32125753586
2601,149052.89762308222
2602,75271.40556084263
2603,102034.48076235992
2604,94811.26050968793
2605,67985.4648243012
2606,144934.22399817366
2607,203810.1406015377
2608,202097.3628377503
2609,170375.61003290044
2610,119460.2829499466
2611,129458.14784797162
2612,154380.29356517814
2613,133780.17038796286
2614,128180.43223036469
2615,159374.96168274668
2616,137460.59599038292
2617,198819.6923352017
2618,187463.92311012227
2619,185883.16771782914
2620,188871.15616892587
2621,179160.76716951735
2622,183390.18185420582
2623,250113.06247081963
2624,300877.80617886316
2625,338367.75296297553
2626,167653.16289119152
2627,179833.75489448733
2628,443529.3432843165
2629,592326.1588920533
2630,375211.40853828995
2631,494468.7171048658
2632,415245.27737318346
2633,319375.77182854316
2634,383886.1922530133
2635,150710.06248206345
2636,178590.64286582658
2637,182931.96129325795
2638,247829.61377784412
2639,185782.09606626735
2640,144497.4205672486
2641,98180.82689269303
2642,205505.0382901292
2643,97678.77148341418
2644,113738.07553188989
2645,111633.99771456154
2646,98415.25797726527
2647,103776.65670770014
2648,142637.44072169962
2649,147238.2956522893
2650,141326.961737566
2651,139385.5190902731
2652,413025.05236111203
2653,259569.9295744154
2654,277296.8561933821
2655,393245.32472568564
2656,311013.8866865751
2657,339801.8141428882
2658,299613.53711754305
2659,315495.2838524498
2660,350625.4951927381
2661,364624.6561844876
2662,355462.42036017816
2663,267488.8777974236
2664,271141.73763884365
2665,324400.6708549806
2666,288406.3364541247
2667,161572.3135728028
2668,184340.86300339532
2669,181394.74338474864
2670,281146.84869012696
2671,191583.33314494666
2672,193397.12426453835
2673,196771.40131540786
2674,193965.05929349153
2675,180267.99241244447
2676,194627.8620679788
2677,190766.13639402686
2678,263482.0823441953
2679,263490.63635439565
2680,291126.76846885047
2681,429064.07424588274
2682,342267.53445005784
2683,536296.1878095296
2684,317263.9761077483
2685,345684.686289748
2686,264980.8296590921
2687,353641.36554395023
2688,216632.57224714602
2689,217918.66235299807
2690,434209.09768838855
2691,190930.10891731657
2692,140825.425604425
2693,196466.95966500472
2694,131915.8009455436
2695,192540.15123110576
2696,188039.73016658705
2697,187718.80113206676
2698,193199.08061759372
2699,169146.65314778118
2700,152854.2908536346
2701,136672.00172902457
2702,97123.18626880892
2703,115011.62260001083
2704,138634.46272866358
2705,114434.62609002693
2706,100263.10793157628
2707,117310.89617172364
2708,132781.80231919434
2709,114112.66892813666
2710,128802.06216649163
2711,274159.4227059638
2712,394230.73290109186
2713,174215.2643421279
2714,155582.2743225299
2715,168603.13671659146
2716,153261.01456929237
2717,194266.47452621436
2718,229597.15812582834
2719,162343.03977910936
2720,172401.51778408594
2721,133369.91420772235
2722,164055.44335772237
2723,146544.05256028884
2724,133418.62464781516
2725,134229.48038580772
2726,146451.68719958278
2727,186981.06622351462
2728,164401.5830115504
2729,150401.77938418984
2730,143845.44324820742
2731,131848.43036151517
2732,128613.98726502851
2733,160209.83860667958
2734,153648.82046468245
2735,134871.56025385464
